,SitID,HorID,Pick,Quality,Tops
6810,108162,7000,577.29,1,t21
6811,108162,9000,581.56,2,t15
6812,108162,9500,581.56,2,e14
6813,108162,10000,585.83,2,t11
6814,108162,11000,598.63,2,t10.5
6815,108162,12000,598.63,2,e10
6816,108162,13000,598.63,2,mcmurray
6817,108162,14000,601.98,4,paleozoic
6818,108164,1000,367,1,mannville
6819,108164,2000,        ,-1,t61
6820,108164,3000,        ,-1,t51
6821,108164,4000,499.5,1,t41
6822,108164,5000,523,2,t31
6823,108164,6000,        ,-1,clw_wab
6824,108164,7000,535.5,1,t21
6825,108164,9000,537.5,2,t15
6826,108164,9500,537.5,2,e14
6827,108164,10000,544,1,t11
6828,108164,11000,550,2,t10.5
6829,108164,12000,550,2,e10
6830,108164,13000,550,2,mcmurray
6831,108164,14000,558,4,paleozoic
6832,108167,1000,379.78,1,mannville
6833,108167,2000,        ,-1,t61
6834,108167,3000,        ,-1,t51
6835,108167,4000,507.19,1,t41
6836,108167,5000,530.35,2,t31
6837,108167,6000,        ,-1,clw_wab
6838,108167,7000,543.46,1,t21
6839,108167,9000,548.03,2,t15
6840,108167,9500,548.03,2,e14
6841,108167,10000,551.69,2,t11
6842,108167,11000,        ,0,t10.5
6843,108167,12000,        ,0,e10
6844,108167,13000,        ,0,mcmurray
6845,108167,14000,555.65,3,paleozoic
6846,108172,1000,372,1,mannville
6847,108172,2000,        ,-1,t61
6848,108172,3000,        ,-1,t51
6849,108172,4000,504,1,t41
6850,108172,5000,530,2,t31
6851,108172,6000,        ,-1,clw_wab
6852,108172,7000,543,1,t21
6853,108172,9000,547,3,t15
6854,108172,9500,547,3,e14
6855,108172,10000,553,3,t11
6856,108172,11000,556,2,t10.5
6857,108172,12000,556,2,e10
6858,108172,13000,556,2,mcmurray
6859,108172,14000,568,1,paleozoic
6860,108173,1000,346.25,1,mannville
6861,108173,2000,        ,-1,t61
6862,108173,3000,        ,-1,t51
6863,108173,4000,479.76,1,t41
6864,108173,5000,503.83,3,t31
6865,108173,6000,        ,-1,clw_wab
6866,108173,7000,517.25,1,t21
6867,108173,9000,522.73,3,t15
6868,108173,9500,522.73,3,e14
6869,108173,10000,527.91,3,t11
6870,108173,11000,535.84,3,t10.5
6871,108173,12000,535.84,3,e10
6872,108173,13000,535.84,3,mcmurray
6873,108173,14000,        ,-1,paleozoic
6874,108174,1000,354.79,1,mannville
6875,108174,2000,        ,-1,t61
6876,108174,3000,        ,-1,t51
6877,108174,4000,492.25,1,t41
6878,108174,5000,520.6,2,t31
6879,108174,6000,        ,-1,clw_wab
6880,108174,7000,534.31,1,t21
6881,108174,9000,538.58,3,t15
6882,108174,9500,538.58,3,e14
6883,108174,10000,546.2,2,t11
6884,108174,11000,562.36,3,t10.5
6885,108174,12000,562.36,3,e10
6886,108174,13000,562.36,3,mcmurray
6887,108174,14000,569.98,3,paleozoic
6888,108176,1000,373,1,mannville
6889,108176,2000,        ,-1,t61
6890,108176,3000,        ,-1,t51
6891,108176,4000,506,1,t41
6892,108176,5000,537.5,2,t31
6893,108176,6000,        ,-1,clw_wab
6894,108176,7000,551,1,t21
6895,108176,9000,556,2,t15
6896,108176,9500,556,2,e14
6897,108176,10000,564,2,t11
6898,108176,11000,573,2,t10.5
6899,108176,12000,573,2,e10
6900,108176,13000,573,2,mcmurray
6901,108176,14000,594,1,paleozoic
6902,108178,1000,462.69,1,mannville
6903,108178,2000,        ,-1,t61
6904,108178,3000,        ,-1,t51
6905,108178,4000,602.28,1,t41
6906,108178,5000,634.9,1,t31
6907,108178,6000,        ,-1,clw_wab
6908,108178,7000,648.92,1,t21
6909,108178,9000,654.1,2,t15
6910,108178,9500,654.1,2,e14
6911,108178,10000,662.03,2,t11
6912,108178,11000,670.56,3,t10.5
6913,108178,12000,670.56,3,e10
6914,108178,13000,670.56,3,mcmurray
6915,108178,14000,694.03,1,paleozoic
6916,108180,1000,395.33,1,mannville
6917,108180,2000,        ,-1,t61
6918,108180,3000,        ,-1,t51
6919,108180,4000,528.52,1,t41
6920,108180,5000,562.05,1,t31
6921,108180,6000,        ,-1,clw_wab
6922,108180,7000,576.68,1,t21
6923,108180,9000,581.56,1,t15
6924,108180,9500,581.56,1,e14
6925,108180,10000,588.26,2,t11
6926,108180,11000,598.32,2,t10.5
6927,108180,12000,598.32,2,e10
6928,108180,13000,598.32,2,mcmurray
6929,108180,14000,602.28,4,paleozoic
6930,108181,1000,381,1,mannville
6931,108181,2000,        ,-1,t61
6932,108181,3000,        ,-1,t51
6933,108181,4000,509.02,1,t41
6934,108181,5000,538.89,1,t31
6935,108181,6000,        ,-1,clw_wab
6936,108181,7000,552.91,1,t21
6937,108181,9000,557.48,1,t15
6938,108181,9500,557.48,1,e14
6939,108181,10000,570.59,3,t11
6940,108181,11000,577.6,2,t10.5
6941,108181,12000,577.6,2,e10
6942,108181,13000,577.6,2,mcmurray
6943,108181,14000,582.78,1,paleozoic
6944,108182,1000,388.01,1,mannville
6945,108182,2000,        ,-1,t61
6946,108182,3000,        ,-1,t51
6947,108182,4000,515.11,1,t41
6948,108182,5000,548.64,1,t31
6949,108182,6000,        ,-1,clw_wab
6950,108182,7000,561.14,1,t21
6951,108182,9000,564.79,1,t15
6952,108182,9500,564.79,1,e14
6953,108182,10000,576.07,3,t11
6954,108182,11000,585.22,1,t10.5
6955,108182,12000,585.22,1,e10
6956,108182,13000,585.22,1,mcmurray
6957,108182,14000,597.41,2,paleozoic
6958,108183,1000,404.16,1,mannville
6959,108183,2000,        ,-1,t61
6960,108183,3000,        ,-1,t51
6961,108183,4000,529.13,1,t41
6962,108183,5000,568.76,1,t31
6963,108183,6000,        ,-1,clw_wab
6964,108183,7000,581.86,1,t21
6965,108183,9000,585.52,1,t15
6966,108183,9500,585.52,1,e14
6967,108183,10000,594.36,3,t11
6968,108183,11000,605.94,2,t10.5
6969,108183,12000,605.94,2,e10
6970,108183,13000,605.94,2,mcmurray
6971,108183,14000,620.27,1,paleozoic
6972,108184,1000,382.5,1,mannville
6973,108184,2000,        ,-1,t61
6974,108184,3000,        ,-1,t51
6975,108184,4000,506,1,t41
6976,108184,5000,539.5,2,t31
6977,108184,6000,        ,-1,clw_wab
6978,108184,7000,552,1,t21
6979,108184,9000,556,1,t15
6980,108184,9500,556,1,e14
6981,108184,10000,566,3,t11
6982,108184,11000,575,2,t10.5
6983,108184,12000,575,2,e10
6984,108184,13000,575,2,mcmurray
6985,108184,14000,585,1,paleozoic
6986,108186,1000,392,1,mannville
6987,108186,2000,        ,-1,t61
6988,108186,3000,        ,-1,t51
6989,108186,4000,520,1,t41
6990,108186,5000,551,1,t31
6991,108186,6000,        ,-1,clw_wab
6992,108186,7000,564,1,t21
6993,108186,9000,568,1,t15
6994,108186,9500,568,1,e14
6995,108186,10000,580,3,t11
6996,108186,11000,585,2,t10.5
6997,108186,12000,585,2,e10
6998,108186,13000,585,2,mcmurray
6999,108186,14000,597,1,paleozoic
7000,108187,1000,387,1,mannville
7001,108187,2000,        ,-1,t61
7002,108187,3000,        ,-1,t51
7003,108187,4000,510,1,t41
7004,108187,5000,543.5,1,t31
7005,108187,6000,        ,-1,clw_wab
7006,108187,7000,556,1,t21
7007,108187,9000,559.5,1,t15
7008,108187,9500,559.5,1,e14
7009,108187,10000,570,3,t11
7010,108187,11000,578,1,t10.5
7011,108187,12000,578,1,e10
7012,108187,13000,578,1,mcmurray
7013,108187,14000,600,1,paleozoic
7014,108190,1000,433,1,mannville
7015,108190,2000,        ,-1,t61
7016,108190,3000,        ,-1,t51
7017,108190,4000,558,1,t41
7018,108190,5000,591.5,2,t31
7019,108190,6000,        ,-1,clw_wab
7020,108190,7000,604,1,t21
7021,108190,9000,608,1,t15
7022,108190,9500,608,1,e14
7023,108190,10000,        ,0,t11
7024,108190,11000,        ,0,t10.5
7025,108190,12000,        ,0,e10
7026,108190,13000,        ,0,mcmurray
7027,108190,14000,620,1,paleozoic
7028,108191,1000,398.68,1,mannville
7029,108191,2000,        ,-1,t61
7030,108191,3000,        ,-1,t51
7031,108191,4000,538.28,2,t41
7032,108191,5000,564.49,2,t31
7033,108191,6000,        ,-1,clw_wab
7034,108191,7000,577.9,1,t21
7035,108191,9000,583.39,1,t15
7036,108191,9500,583.39,1,e14
7037,108191,10000,594.97,1,t11
7038,108191,11000,601.98,1,t10.5
7039,108191,12000,601.98,1,e10
7040,108191,13000,601.98,1,mcmurray
7041,108191,14000,632.76,1,paleozoic
7042,108193,1000,408.43,1,mannville
7043,108193,2000,        ,-1,t61
7044,108193,3000,        ,-1,t51
7045,108193,4000,534.31,1,t41
7046,108193,5000,567.54,2,t31
7047,108193,6000,        ,-1,clw_wab
7048,108193,7000,580.34,1,t21
7049,108193,9000,585.22,1,t15
7050,108193,9500,585.22,1,e14
7051,108193,10000,594.36,3,t11
7052,108193,11000,596.49,2,t10.5
7053,108193,12000,596.49,2,e10
7054,108193,13000,596.49,2,mcmurray
7055,108193,14000,599.54,1,paleozoic
7056,108194,1000,429.77,1,mannville
7057,108194,2000,        ,-1,t61
7058,108194,3000,        ,-1,t51
7059,108194,4000,571.8,1,t41
7060,108194,5000,603.5,1,t31
7061,108194,6000,        ,-1,clw_wab
7062,108194,7000,618.13,1,t21
7063,108194,9000,624.84,1,t15
7064,108194,9500,624.84,1,e14
7065,108194,10000,632.16,3,t11
7066,108194,11000,638.86,1,t10.5
7067,108194,12000,638.86,1,e10
7068,108194,13000,638.86,1,mcmurray
7069,108194,14000,680.92,1,paleozoic
7070,108195,1000,405.69,1,mannville
7071,108195,2000,        ,-1,t61
7072,108195,3000,        ,-1,t51
7073,108195,4000,559,1,t41
7074,108195,5000,580.34,2,t31
7075,108195,6000,        ,-1,clw_wab
7076,108195,7000,594.97,1,t21
7077,108195,9000,600.46,1,t15
7078,108195,9500,600.46,1,e14
7079,108195,10000,609.6,3,t11
7080,108195,11000,616.31,1,t10.5
7081,108195,12000,616.31,1,e10
7082,108195,13000,616.31,1,mcmurray
7083,108195,14000,654.41,1,paleozoic
7084,108196,1000,385,1,mannville
7085,108196,2000,        ,-1,t61
7086,108196,3000,        ,-1,t51
7087,108196,4000,520,1,t41
7088,108196,5000,552.5,1,t31
7089,108196,6000,        ,-1,clw_wab
7090,108196,7000,562.5,1,t21
7091,108196,9000,570,1,t15
7092,108196,9500,570,1,e14
7093,108196,10000,574,1,t11
7094,108196,11000,577,3,t10.5
7095,108196,12000,577,3,e10
7096,108196,13000,577,3,mcmurray
7097,108196,14000,586.5,1,paleozoic
7098,108199,1000,387,1,mannville
7099,108199,2000,        ,-1,t61
7100,108199,3000,        ,-1,t51
7101,108199,4000,544,1,t41
7102,108199,5000,565,1,t31
7103,108199,6000,        ,-1,clw_wab
7104,108199,7000,580,1,t21
7105,108199,9000,588.5,1,t15
7106,108199,9500,588.5,1,e14
7107,108199,10000,592,2,t11
7108,108199,11000,595.5,1,t10.5
7109,108199,12000,595.5,1,e10
7110,108199,13000,595.5,1,mcmurray
7111,108199,14000,620,1,paleozoic
7112,108200,1000,394.72,1,mannville
7113,108200,2000,        ,-1,t61
7114,108200,3000,        ,-1,t51
7115,108200,4000,537.06,1,t41
7116,108200,5000,571.8,1,t31
7117,108200,6000,        ,-1,clw_wab
7118,108200,7000,584.91,1,t21
7119,108200,9000,592.84,1,t15
7120,108200,9500,592.84,1,e14
7121,108200,10000,594.97,2,t11
7122,108200,11000,595.58,3,t10.5
7123,108200,12000,595.58,3,e10
7124,108200,13000,595.58,3,mcmurray
7125,108200,14000,601.07,1,paleozoic
7126,108201,1000,388.62,1,mannville
7127,108201,2000,        ,-1,t61
7128,108201,3000,        ,-1,t51
7129,108201,4000,529.74,1,t41
7130,108201,5000,561.14,1,t31
7131,108201,6000,        ,-1,clw_wab
7132,108201,7000,574.24,1,t21
7133,108201,9000,582.47,1,t15
7134,108201,9500,582.47,1,e14
7135,108201,10000,585.83,1,t11
7136,108201,11000,588.26,1,t10.5
7137,108201,12000,588.26,1,e10
7138,108201,13000,588.26,1,mcmurray
7139,108201,14000,602.28,1,paleozoic
7140,108206,1000,400.5,1,mannville
7141,108206,2000,        ,-1,t61
7142,108206,3000,        ,-1,t51
7143,108206,4000,548,1,t41
7144,108206,5000,578,1,t31
7145,108206,6000,        ,-1,clw_wab
7146,108206,7000,591,1,t21
7147,108206,9000,598,1,t15
7148,108206,9500,598,1,e14
7149,108206,10000,600,1,t11
7150,108206,11000,600,1,t10.5
7151,108206,12000,600,1,e10
7152,108206,13000,600,1,mcmurray
7153,108206,14000,621,1,paleozoic
7154,108207,1000,401,1,mannville
7155,108207,2000,        ,-1,t61
7156,108207,3000,        ,-1,t51
7157,108207,4000,551,1,t41
7158,108207,5000,585.5,3,t31
7159,108207,6000,        ,-1,clw_wab
7160,108207,7000,595.5,1,t21
7161,108207,9000,603,3,t15
7162,108207,9500,603,3,e14
7163,108207,10000,605,3,t11
7164,108207,11000,610,2,t10.5
7165,108207,12000,610,2,e10
7166,108207,13000,610,2,mcmurray
7167,108207,14000,637,1,paleozoic
7168,108225,1000,364,1,mannville
7169,108225,2000,        ,-1,t61
7170,108225,3000,        ,-1,t51
7171,108225,4000,519,1,t41
7172,108225,5000,549,1,t31
7173,108225,6000,        ,-1,clw_wab
7174,108225,7000,563,1,t21
7175,108225,9000,569,3,t15
7176,108225,9500,569,3,e14
7177,108225,10000,569,3,t11
7178,108225,11000,569,3,t10.5
7179,108225,12000,569,3,e10
7180,108225,13000,569,3,mcmurray
7181,108225,14000,575,3,paleozoic
7182,108229,1000,358,1,mannville
7183,108229,2000,        ,-1,t61
7184,108229,3000,        ,-1,t51
7185,108229,4000,508,1,t41
7186,108229,5000,538,1,t31
7187,108229,6000,        ,-1,clw_wab
7188,108229,7000,551,1,t21
7189,108229,9000,        ,0,t15
7190,108229,9500,        ,0,e14
7191,108229,10000,        ,0,t11
7192,108229,11000,556,2,t10.5
7193,108229,12000,556,2,e10
7194,108229,13000,556,2,mcmurray
7195,108229,14000,562,1,paleozoic
7196,108236,1000,364,1,mannville
7197,108236,2000,        ,-1,t61
7198,108236,3000,        ,-1,t51
7199,108236,4000,513,1,t41
7200,108236,5000,542,1,t31
7201,108236,6000,        ,-1,clw_wab
7202,108236,7000,555.5,1,t21
7203,108236,9000,        ,0,t15
7204,108236,9500,        ,0,e14
7205,108236,10000,        ,0,t11
7206,108236,11000,        ,0,t10.5
7207,108236,12000,        ,0,e10
7208,108236,13000,        ,0,mcmurray
7209,108236,14000,565,1,paleozoic
7210,108245,1000,368,1,mannville
7211,108245,2000,        ,-1,t61
7212,108245,3000,        ,-1,t51
7213,108245,4000,523,1,t41
7214,108245,5000,556.5,1,t31
7215,108245,6000,        ,-1,clw_wab
7216,108245,7000,569.5,1,t21
7217,108245,9000,        ,0,t15
7218,108245,9500,        ,0,e14
7219,108245,10000,        ,0,t11
7220,108245,11000,        ,0,t10.5
7221,108245,12000,        ,0,e10
7222,108245,13000,        ,0,mcmurray
7223,108245,14000,582.5,1,paleozoic
7224,108280,1000,368.81,1,mannville
7225,108280,2000,        ,-1,t61
7226,108280,3000,        ,-1,t51
7227,108280,4000,542.54,1,t41
7228,108280,5000,569.37,1,t31
7229,108280,6000,        ,-1,clw_wab
7230,108280,7000,579.12,1,t21
7231,108280,9000,        ,0,t15
7232,108280,9500,        ,0,e14
7233,108280,10000,        ,0,t11
7234,108280,11000,593.14,1,t10.5
7235,108280,12000,593.14,1,e10
7236,108280,13000,593.14,1,mcmurray
7237,108280,14000,611.12,1,paleozoic
7238,108294,1000,365,1,mannville
7239,108294,2000,        ,-1,t61
7240,108294,3000,        ,-1,t51
7241,108294,4000,526,1,t41
7242,108294,5000,560,1,t31
7243,108294,6000,        ,-1,clw_wab
7244,108294,7000,573,1,t21
7245,108294,9000,        ,0,t15
7246,108294,9500,        ,0,e14
7247,108294,10000,        ,0,t11
7248,108294,11000,580,1,t10.5
7249,108294,12000,580,1,e10
7250,108294,13000,580,1,mcmurray
7251,108294,14000,587.5,1,paleozoic
7252,108306,1000,364,1,mannville
7253,108306,2000,        ,-1,t61
7254,108306,3000,        ,-1,t51
7255,108306,4000,528,1,t41
7256,108306,5000,564.5,1,t31
7257,108306,6000,        ,-1,clw_wab
7258,108306,7000,577,1,t21
7259,108306,9000,        ,0,t15
7260,108306,9500,        ,0,e14
7261,108306,10000,        ,0,t11
7262,108306,11000,591.5,1,t10.5
7263,108306,12000,591.5,1,e10
7264,108306,13000,591.5,1,mcmurray
7265,108306,14000,615,1,paleozoic
7266,108617,1000,360,1,mannville
7267,108617,2000,        ,-1,t61
7268,108617,3000,        ,-1,t51
7269,108617,4000,        ,-1,t41
7270,108617,5000,476.5,1,t31
7271,108617,6000,        ,-1,clw_wab
7272,108617,7000,504,1,t21
7273,108617,9000,507,2,t15
7274,108617,9500,507,3,e14
7275,108617,10000,511,1,t11
7276,108617,11000,517,3,t10.5
7277,108617,12000,517,3,e10
7278,108617,13000,517,3,mcmurray
7279,108617,14000,626.5,1,paleozoic
7280,108618,1000,332,1,mannville
7281,108618,2000,        ,-1,t61
7282,108618,3000,        ,-1,t51
7283,108618,4000,        ,-1,t41
7284,108618,5000,443,1,t31
7285,108618,6000,        ,-1,clw_wab
7286,108618,7000,468,1,t21
7287,108618,9000,472,3,t15
7288,108618,9500,472,3,e14
7289,108618,10000,475,1,t11
7290,108618,11000,482,3,t10.5
7291,108618,12000,482,3,e10
7292,108618,13000,482,3,mcmurray
7293,108618,14000,569,1,paleozoic
7294,108619,1000,318,1,mannville
7295,108619,2000,        ,-1,t61
7296,108619,3000,        ,-1,t51
7297,108619,4000,        ,-1,t41
7298,108619,5000,432,1,t31
7299,108619,6000,        ,-1,clw_wab
7300,108619,7000,456,1,t21
7301,108619,9000,460,2,t15
7302,108619,9500,460,3,e14
7303,108619,10000,463,1,t11
7304,108619,11000,469,3,t10.5
7305,108619,12000,469,3,e10
7306,108619,13000,469,3,mcmurray
7307,108619,14000,548,1,paleozoic
7308,108620,1000,237,1,mannville
7309,108620,2000,        ,-1,t61
7310,108620,3000,        ,-1,t51
7311,108620,4000,        ,-1,t41
7312,108620,5000,348.5,1,t31
7313,108620,6000,        ,-1,clw_wab
7314,108620,7000,365,1,t21
7315,108620,9000,366,3,t15
7316,108620,9500,390,1,e14
7317,108620,10000,        ,0,t11
7318,108620,11000,        ,0,t10.5
7319,108620,12000,        ,0,e10
7320,108620,13000,390,2,mcmurray
7321,108620,14000,435,1,paleozoic
7322,108622,1000,214.88,1,mannville
7323,108622,2000,        ,-1,t61
7324,108622,3000,        ,-1,t51
7325,108622,4000,        ,-1,t41
7326,108622,5000,326.44,2,t31
7327,108622,6000,        ,-1,clw_wab
7328,108622,7000,342.6,1,t21
7329,108622,9000,344.42,3,t15
7330,108622,9500,365.76,2,e14
7331,108622,10000,        ,0,t11
7332,108622,11000,        ,0,t10.5
7333,108622,12000,        ,0,e10
7334,108622,13000,365.76,2,mcmurray
7335,108622,14000,401.73,1,paleozoic
7336,108626,1000,257,1,mannville
7337,108626,2000,        ,-1,t61
7338,108626,3000,        ,-1,t51
7339,108626,4000,        ,-1,t41
7340,108626,5000,373,2,t31
7341,108626,6000,        ,-1,clw_wab
7342,108626,7000,396,1,t21
7343,108626,9000,399,2,t15
7344,108626,9500,399,3,e14
7345,108626,10000,405.5,1,t11
7346,108626,11000,411,1,t10.5
7347,108626,12000,411,1,e10
7348,108626,13000,411,1,mcmurray
7349,108626,14000,452,1,paleozoic
7350,108628,1000,219.5,1,mannville
7351,108628,2000,        ,-1,t61
7352,108628,3000,        ,-1,t51
7353,108628,4000,        ,-1,t41
7354,108628,5000,333,3,t31
7355,108628,6000,        ,-1,clw_wab
7356,108628,7000,354,1,t21
7357,108628,9000,358.5,3,t15
7358,108628,9500,358.5,3,e14
7359,108628,10000,363,1,t11
7360,108628,11000,371,2,t10.5
7361,108628,12000,371,2,e10
7362,108628,13000,371,2,mcmurray
7363,108628,14000,415,1,paleozoic
7364,108636,1000,233,1,mannville
7365,108636,2000,        ,-1,t61
7366,108636,3000,        ,-1,t51
7367,108636,4000,        ,-1,t41
7368,108636,5000,348,1,t31
7369,108636,6000,        ,-1,clw_wab
7370,108636,7000,363,1,t21
7371,108636,9000,364,3,t15
7372,108636,9500,397,1,e14
7373,108636,10000,        ,0,t11
7374,108636,11000,        ,0,t10.5
7375,108636,12000,401,2,e10
7376,108636,13000,401,2,mcmurray
7377,108636,14000,468,1,paleozoic
7378,108646,1000,265.79,1,mannville
7379,108646,2000,        ,-1,t61
7380,108646,3000,        ,-1,t51
7381,108646,4000,        ,-1,t41
7382,108646,5000,380.39,1,t31
7383,108646,6000,        ,-1,clw_wab
7384,108646,7000,396.24,1,t21
7385,108646,9000,397.15,3,t15
7386,108646,9500,420.62,1,e14
7387,108646,10000,        ,0,t11
7388,108646,11000,        ,0,t10.5
7389,108646,12000,435.86,3,e10
7390,108646,13000,435.86,3,mcmurray
7391,108646,14000,491.95,1,paleozoic
7392,108652,1000,265,1,mannville
7393,108652,2000,        ,-1,t61
7394,108652,3000,        ,-1,t51
7395,108652,4000,        ,-1,t41
7396,108652,5000,381,1,t31
7397,108652,6000,        ,-1,clw_wab
7398,108652,7000,402.5,1,t21
7399,108652,9000,406,3,t15
7400,108652,9500,406,3,e14
7401,108652,10000,411,1,t11
7402,108652,11000,418.25,1,t10.5
7403,108652,12000,418.25,1,e10
7404,108652,13000,418.25,1,mcmurray
7405,108652,14000,465,1,paleozoic
7406,108657,1000,263,1,mannville
7407,108657,2000,        ,-1,t61
7408,108657,3000,        ,-1,t51
7409,108657,4000,        ,-1,t41
7410,108657,5000,380,1,t31
7411,108657,6000,        ,-1,clw_wab
7412,108657,7000,395,1,t21
7413,108657,9000,396.5,3,t15
7414,108657,9500,426,1,e14
7415,108657,10000,        ,0,t11
7416,108657,11000,        ,0,t10.5
7417,108657,12000,        ,0,e10
7418,108657,13000,426,1,mcmurray
7419,108657,14000,472,1,paleozoic
7420,108663,1000,238,1,mannville
7421,108663,2000,        ,-1,t61
7422,108663,3000,        ,-1,t51
7423,108663,4000,        ,-1,t41
7424,108663,5000,355,1,t31
7425,108663,6000,        ,-1,clw_wab
7426,108663,7000,370,1,t21
7427,108663,9000,371,3,t15
7428,108663,9500,396.5,1,e14
7429,108663,10000,        ,0,t11
7430,108663,11000,        ,0,t10.5
7431,108663,12000,        ,0,e10
7432,108663,13000,396.5,3,mcmurray
7433,108663,14000,448,1,paleozoic
7434,108667,1000,247,1,mannville
7435,108667,2000,        ,-1,t61
7436,108667,3000,        ,-1,t51
7437,108667,4000,        ,-1,t41
7438,108667,5000,366,1,t31
7439,108667,6000,        ,-1,clw_wab
7440,108667,7000,383.5,1,t21
7441,108667,9000,387,3,t15
7442,108667,9500,400,1,e14
7443,108667,10000,        ,0,t11
7444,108667,11000,        ,0,t10.5
7445,108667,12000,403,2,e10
7446,108667,13000,403,1,mcmurray
7447,108667,14000,464,1,paleozoic
7448,108671,1000,313.03,1,mannville
7449,108671,2000,        ,-1,t61
7450,108671,3000,        ,-1,t51
7451,108671,4000,        ,-1,t41
7452,108671,5000,434.04,1,t31
7453,108671,6000,        ,-1,clw_wab
7454,108671,7000,449.58,1,t21
7455,108671,9000,451.1,3,t15
7456,108671,9500,469.39,1,e14
7457,108671,10000,        ,0,t11
